exp_num,H1,Venus,Rep,initials,rrep,set
15,H1-FLO8,3878,3,ARL,1,12
15,H1-FLO8,3326,3,ARL,1,13
15,H1-FLO8,3301,3,ARL,1,14
15,H1-FLO8,3690,3,ARL,1,15
15,H1-FLO8,6635,3,ARL,1,16
15,H1-FLO8,5953,3,ARL,1,17
15,H1-FLO8,1239,3,ARL,1,18
15,H1-FLO8,3880,3,ARL,1,19
15,H1-FLO8,6080,3,ARL,1,20
15,H1-FLO8,5798,3,ARL,1,21
15,H1-FLO8,2648,3,ARL,1,22
15,H1-FLO8,4062,3,ARL,1,23
15,H1-FLO8,3559,3,ARL,1,24
15,H1-FLO8,3627,3,ARL,1,25
15,H1-FLO8,2630,3,ARL,1,26
15,H1-FLO8,5715,3,ARL,1,27
15,H1-FLO8,6688,3,ARL,1,28
15,H1-FLO8,9858,3,ARL,1,29
15,H1-FLO8,3432,3,ARL,1,30
15,H1-FLO8,6293,3,ARL,1,31
15,H1-FLO8,12048,3,ARL,1,32
15,H1-FLO8,6981,3,ARL,1,33
15,H1-FLO8,5651,3,ARL,1,34
15,H1-FLO8,6669,3,ARL,1,35
15,H1-FLO8,6687,3,ARL,1,36
15,H1-FLO8,1976,3,ARL,1,37
15,H1-FLO8,1181,3,ARL,1,38
15,H1-FLO8,5888,3,ARL,1,39
15,H1-FLO8,8323,3,ARL,1,40
15,H1-FLO8,9522,3,ARL,1,41
15,H1-FLO8,4586,3,ARL,1,42
15,H1-FLO8,6913,3,ARL,1,43
15,H1-FLO8,10165,3,ARL,1,44
15,H1-FLO8,12090,3,ARL,1,45
15,H1-FLO8,1653,3,ARL,1,46
15,H1-FLO8,9047,3,ARL,1,47
15,H1-FLO8,8925,3,ARL,1,48
16,H1-AtTPL,1875,3,ARL,1,1
16,H1-AtTPL,1944,3,ARL,1,2
16,H1-AtTPL,3855,3,ARL,1,3
16,H1-AtTPL,4353,3,ARL,1,4
16,H1-AtTPL,4954,3,ARL,1,5
16,H1-AtTPL,1533,3,ARL,1,6
16,H1-AtTPL,4341,3,ARL,1,7
16,H1-AtTPL,7609,3,ARL,1,8
16,H1-AtTPL,4632,3,ARL,1,9
16,H1-AtTPL,689,3,ARL,1,10
16,H1-AtTPL,4804,3,ARL,1,11
16,H1-AtTPL,5163,3,ARL,1,12
16,H1-AtTPL,1222,3,ARL,1,13
16,H1-AtTPL,1283,3,ARL,1,14
16,H1-AtTPL,1774,3,ARL,1,15
16,H1-AtTPL,4952,3,ARL,1,16
16,H1-AtTPL,2508,3,ARL,1,17
16,H1-AtTPL,1376,3,ARL,1,18
16,H1-AtTPL,3862,3,ARL,1,19
16,H1-AtTPL,5426,3,ARL,1,20
16,H1-AtTPL,4724,3,ARL,1,21
16,H1-AtTPL,1029,3,ARL,1,22
16,H1-AtTPL,4513,3,ARL,1,23
16,H1-AtTPL,1553,3,ARL,1,24
16,H1-AtTPL,2340,3,ARL,1,25
16,H1-AtTPL,3020,3,ARL,1,26
16,H1-AtTPL,3599,3,ARL,1,27
16,H1-AtTPL,7869,3,ARL,1,28
16,H1-AtTPL,7180,3,ARL,1,29
16,H1-AtTPL,3074,3,ARL,1,30
16,H1-AtTPL,4468,3,ARL,1,31
16,H1-AtTPL,12486,3,ARL,1,32
16,H1-AtTPL,7598,3,ARL,1,33
16,H1-AtTPL,3112,3,ARL,1,34
16,H1-AtTPL,6071,3,ARL,1,35
16,H1-AtTPL,4565,3,ARL,1,36
16,H1-AtTPL,2002,3,ARL,1,37
16,H1-AtTPL,2763,3,ARL,1,38
16,H1-AtTPL,2226,3,ARL,1,39
16,H1-AtTPL,2143,3,ARL,1,40
16,H1-AtTPL,2638,3,ARL,1,41
16,H1-AtTPL,2017,3,ARL,1,42
16,H1-AtTPL,2443,3,ARL,1,43
16,H1-AtTPL,2264,3,ARL,1,44
16,H1-AtTPL,2629,3,ARL,1,45
16,H1-AtTPL,1686,3,ARL,1,46
16,H1-AtTPL,2235,3,ARL,1,47
16,H1-AtTPL,2124,3,ARL,1,48
16,H1-AtTPL,2529,3,ARL,1,1
16,H1-AtTPL,2477,3,ARL,1,2
16,H1-AtTPL,3941,3,ARL,1,3
16,H1-AtTPL,5337,3,ARL,1,4
16,H1-AtTPL,4258,3,ARL,1,5
16,H1-AtTPL,4249,3,ARL,1,6
16,H1-AtTPL,2104,3,ARL,1,7
16,H1-AtTPL,3542,3,ARL,1,8
16,H1-AtTPL,4726,3,ARL,1,9
16,H1-AtTPL,4081,3,ARL,1,10
16,H1-AtTPL,2331,3,ARL,1,11
16,H1-AtTPL,2976,3,ARL,1,12
16,H1-AtTPL,2415,3,ARL,1,13
16,H1-AtTPL,2575,3,ARL,1,14
16,H1-AtTPL,3028,3,ARL,1,15
16,H1-AtTPL,4179,3,ARL,1,16
16,H1-AtTPL,3203,3,ARL,1,17
16,H1-AtTPL,2620,3,ARL,1,18
16,H1-AtTPL,3135,3,ARL,1,19
16,H1-AtTPL,3660,3,ARL,1,20
16,H1-AtTPL,3832,3,ARL,1,21
16,H1-AtTPL,2514,3,ARL,1,22
16,H1-AtTPL,4059,3,ARL,1,23
16,H1-AtTPL,2235,3,ARL,1,24
16,H1-AtTPL,1172,3,ARL,1,25
16,H1-AtTPL,879,3,ARL,1,26
16,H1-AtTPL,1395,3,ARL,1,27
16,H1-AtTPL,2533,3,ARL,1,28
16,H1-AtTPL,1220,3,ARL,1,29
16,H1-AtTPL,282,3,ARL,1,30
16,H1-AtTPL,1762,3,ARL,1,31
16,H1-AtTPL,1803,3,ARL,1,32
16,H1-AtTPL,994,3,ARL,1,33
16,H1-AtTPL,287,3,ARL,1,34
16,H1-AtTPL,969,3,ARL,1,35
16,H1-AtTPL,389,3,ARL,1,36
16,H1-AtTPL,4599,3,ARL,1,37
16,H1-AtTPL,5655,3,ARL,1,38
16,H1-AtTPL,3865,3,ARL,1,39
16,H1-AtTPL,10899,3,ARL,1,40
16,H1-AtTPL,12431,3,ARL,1,41
16,H1-AtTPL,3638,3,ARL,1,42
16,H1-AtTPL,2604,3,ARL,1,43
16,H1-AtTPL,9167,3,ARL,1,44
16,H1-AtTPL,7861,3,ARL,1,45
16,H1-AtTPL,3646,3,ARL,1,46
16,H1-AtTPL,3297,3,ARL,1,47
16,H1-AtTPL,3735,3,ARL,1,48
17,H1-DDB0206475,3441,3,ARL,1,1
17,H1-DDB0206475,2917,3,ARL,1,2
17,H1-DDB0206475,5550,3,ARL,1,3
17,H1-DDB0206475,7595,3,ARL,1,4
17,H1-DDB0206475,4215,3,ARL,1,5
17,H1-DDB0206475,2114,3,ARL,1,6
17,H1-DDB0206475,6983,3,ARL,1,7
17,H1-DDB0206475,8265,3,ARL,1,8
17,H1-DDB0206475,4081,3,ARL,1,9
17,H1-DDB0206475,2106,3,ARL,1,10
17,H1-DDB0206475,6498,3,ARL,1,11
17,H1-DDB0206475,3320,3,ARL,1,12
17,H1-DDB0206475,10064,3,ARL,1,13
17,H1-DDB0206475,10299,3,ARL,1,14
17,H1-DDB0206475,10530,3,ARL,1,15
17,H1-DDB0206475,14323,3,ARL,1,16
17,H1-DDB0206475,11316,3,ARL,1,17
17,H1-DDB0206475,7519,3,ARL,1,18
17,H1-DDB0206475,9371,3,ARL,1,19
17,H1-DDB0206475,11295,3,ARL,1,20
17,H1-DDB0206475,13003,3,ARL,1,21
17,H1-DDB0206475,6892,3,ARL,1,22
17,H1-DDB0206475,8173,3,ARL,1,23
17,H1-DDB0206475,8016,3,ARL,1,24
17,H1-DDB0206475,3831,3,ARL,1,25
17,H1-DDB0206475,2158,3,ARL,1,26
17,H1-DDB0206475,5640,3,ARL,1,27
17,H1-DDB0206475,3924,3,ARL,1,28
17,H1-DDB0206475,3878,3,ARL,1,29
17,H1-DDB0206475,1937,3,ARL,1,30
17,H1-DDB0206475,5465,3,ARL,1,31
17,H1-DDB0206475,5337,3,ARL,1,32
17,H1-DDB0206475,5359,3,ARL,1,33
17,H1-DDB0206475,3167,3,ARL,1,34
17,H1-DDB0206475,5899,3,ARL,1,35
17,H1-DDB0206475,3795,3,ARL,1,36
17,H1-DDB0206475,3539,3,ARL,1,37
17,H1-DDB0206475,2414,3,ARL,1,38
17,H1-DDB0206475,4616,3,ARL,1,39
17,H1-DDB0206475,14753,3,ARL,1,40
17,H1-DDB0206475,20948,3,ARL,1,41
17,H1-DDB0206475,12048,3,ARL,1,42
17,H1-DDB0206475,5179,3,ARL,1,43
17,H1-DDB0206475,7376,3,ARL,1,44
17,H1-DDB0206475,18473,3,ARL,1,45
17,H1-DDB0206475,8170,3,ARL,1,46
17,H1-DDB0206475,6455,3,ARL,1,47
17,H1-DDB0206475,8685,3,ARL,1,48
17,H1-DDB0206475,3810,3,ARL,1,1
17,H1-DDB0206475,3716,3,ARL,1,2
17,H1-DDB0206475,4352,3,ARL,1,3
17,H1-DDB0206475,7726,3,ARL,1,4
17,H1-DDB0206475,6791,3,ARL,1,5
17,H1-DDB0206475,4500,3,ARL,1,6
17,H1-DDB0206475,4135,3,ARL,1,7
17,H1-DDB0206475,11261,3,ARL,1,8
17,H1-DDB0206475,11565,3,ARL,1,9
17,H1-DDB0206475,4941,3,ARL,1,10
17,H1-DDB0206475,6415,3,ARL,1,11
17,H1-DDB0206475,5250,3,ARL,1,12
17,H1-DDB0206475,8179,3,ARL,1,13
17,H1-DDB0206475,5234,3,ARL,1,14
17,H1-DDB0206475,8027,3,ARL,1,15
17,H1-DDB0206475,11570,3,ARL,1,16
17,H1-DDB0206475,7143,3,ARL,1,17
17,H1-DDB0206475,8965,3,ARL,1,18
17,H1-DDB0206475,7138,3,ARL,1,19
17,H1-DDB0206475,10997,3,ARL,1,20
17,H1-DDB0206475,12760,3,ARL,1,21
17,H1-DDB0206475,12573,3,ARL,1,22
17,H1-DDB0206475,9278,3,ARL,1,23
17,H1-DDB0206475,12442,3,ARL,1,24
17,H1-DDB0206475,6966,3,ARL,1,25
17,H1-DDB0206475,9731,3,ARL,1,26
17,H1-DDB0206475,7556,3,ARL,1,27
17,H1-DDB0206475,9572,3,ARL,1,28
17,H1-DDB0206475,11144,3,ARL,1,29
17,H1-DDB0206475,6167,3,ARL,1,30
17,H1-DDB0206475,13265,3,ARL,1,31
17,H1-DDB0206475,10932,3,ARL,1,32
17,H1-DDB0206475,8563,3,ARL,1,33
17,H1-DDB0206475,6245,3,ARL,1,34
17,H1-DDB0206475,16915,3,ARL,1,35
17,H1-DDB0206475,10044,3,ARL,1,36
17,H1-DDB0206475,3127,3,ARL,1,37
17,H1-DDB0206475,2389,3,ARL,1,38
17,H1-DDB0206475,6070,3,ARL,1,39
17,H1-DDB0206475,10801,3,ARL,1,40
17,H1-DDB0206475,9038,3,ARL,1,41
17,H1-DDB0206475,2798,3,ARL,1,42
17,H1-DDB0206475,8312,3,ARL,1,43
17,H1-DDB0206475,17153,3,ARL,1,44
17,H1-DDB0206475,10814,3,ARL,1,45
17,H1-DDB0206475,3559,3,ARL,1,46
17,H1-DDB0206475,11521,3,ARL,1,47
17,H1-DDB0206475,9183,3,ARL,1,48
18,H1-AtTON1B,644,3,ARL,1,1
18,H1-AtTON1B,621,3,ARL,1,2
18,H1-AtTON1B,907,3,ARL,1,3
18,H1-AtTON1B,1000,3,ARL,1,4
18,H1-AtTON1B,973,3,ARL,1,5
18,H1-AtTON1B,608,3,ARL,1,6
18,H1-AtTON1B,817,3,ARL,1,7
18,H1-AtTON1B,824,3,ARL,1,8
18,H1-AtTON1B,889,3,ARL,1,9
18,H1-AtTON1B,775,3,ARL,1,10
18,H1-AtTON1B,878,3,ARL,1,11
18,H1-AtTON1B,1168,3,ARL,1,12
18,H1-AtTON1B,266,3,ARL,1,13
18,H1-AtTON1B,335,3,ARL,1,14
18,H1-AtTON1B,965,3,ARL,1,15
18,H1-AtTON1B,346,3,ARL,1,16
18,H1-AtTON1B,562,3,ARL,1,17
18,H1-AtTON1B,472,3,ARL,1,18
18,H1-AtTON1B,844,3,ARL,1,19
18,H1-AtTON1B,754,3,ARL,1,20
18,H1-AtTON1B,877,3,ARL,1,21
18,H1-AtTON1B,958,3,ARL,1,22
18,H1-AtTON1B,1000,3,ARL,1,23
18,H1-AtTON1B,1274,3,ARL,1,24
18,H1-AtTON1B,289,3,ARL,1,25
18,H1-AtTON1B,293,3,ARL,1,26
18,H1-AtTON1B,981,3,ARL,1,27
18,H1-AtTON1B,973,3,ARL,1,28
18,H1-AtTON1B,1035,3,ARL,1,29
18,H1-AtTON1B,798,3,ARL,1,30
18,H1-AtTON1B,1079,3,ARL,1,31
18,H1-AtTON1B,1414,3,ARL,1,32
18,H1-AtTON1B,1140,3,ARL,1,33
18,H1-AtTON1B,1450,3,ARL,1,34
18,H1-AtTON1B,1390,3,ARL,1,35
18,H1-AtTON1B,1608,3,ARL,1,36
18,H1-AtTON1B,208,3,ARL,1,37
18,H1-AtTON1B,301,3,ARL,1,38
18,H1-AtTON1B,271,3,ARL,1,39
18,H1-AtTON1B,672,3,ARL,1,40
18,H1-AtTON1B,528,3,ARL,1,41
18,H1-AtTON1B,420,3,ARL,1,42
18,H1-AtTON1B,820,3,ARL,1,43
18,H1-AtTON1B,1408,3,ARL,1,44
18,H1-AtTON1B,1128,3,ARL,1,45
18,H1-AtTON1B,492,3,ARL,1,46
18,H1-AtTON1B,1105,3,ARL,1,47
18,H1-AtTON1B,817,3,ARL,1,48
18,H1-AtTON1B,620,3,ARL,1,1
18,H1-AtTON1B,789,3,ARL,1,2
18,H1-AtTON1B,767,3,ARL,1,3
18,H1-AtTON1B,1070,3,ARL,1,4
18,H1-AtTON1B,613,3,ARL,1,5
18,H1-AtTON1B,559,3,ARL,1,6
18,H1-AtTON1B,953,3,ARL,1,7
18,H1-AtTON1B,983,3,ARL,1,8
18,H1-AtTON1B,777,3,ARL,1,9
18,H1-AtTON1B,500,3,ARL,1,10
18,H1-AtTON1B,851,3,ARL,1,11
18,H1-AtTON1B,552,3,ARL,1,12
18,H1-AtTON1B,1784,3,ARL,1,13
18,H1-AtTON1B,1138,3,ARL,1,14
18,H1-AtTON1B,1096,3,ARL,1,15
18,H1-AtTON1B,1570,3,ARL,1,16
18,H1-AtTON1B,1938,3,ARL,1,17
18,H1-AtTON1B,2207,3,ARL,1,18
18,H1-AtTON1B,798,3,ARL,1,19
18,H1-AtTON1B,1516,3,ARL,1,20
18,H1-AtTON1B,2296,3,ARL,1,21
18,H1-AtTON1B,1567,3,ARL,1,22
18,H1-AtTON1B,850,3,ARL,1,23
18,H1-AtTON1B,1162,3,ARL,1,24
18,H1-AtTON1B,1465,3,ARL,1,25
18,H1-AtTON1B,1641,3,ARL,1,26
18,H1-AtTON1B,1438,3,ARL,1,27
18,H1-AtTON1B,1529,3,ARL,1,28
18,H1-AtTON1B,1138,3,ARL,1,29
18,H1-AtTON1B,1827,3,ARL,1,30
18,H1-AtTON1B,1506,3,ARL,1,31
18,H1-AtTON1B,1945,3,ARL,1,32
18,H1-AtTON1B,1654,3,ARL,1,33
18,H1-AtTON1B,1229,3,ARL,1,34
18,H1-AtTON1B,1448,3,ARL,1,35
18,H1-AtTON1B,1744,3,ARL,1,36
18,H1-AtTON1B,1287,3,ARL,1,37
18,H1-AtTON1B,2866,3,ARL,1,38
18,H1-AtTON1B,1593,3,ARL,1,39
18,H1-AtTON1B,2170,3,ARL,1,40
18,H1-AtTON1B,4188,3,ARL,1,41
18,H1-AtTON1B,5700,3,ARL,1,42
18,H1-AtTON1B,2368,3,ARL,1,43
18,H1-AtTON1B,3037,3,ARL,1,44
18,H1-AtTON1B,5590,3,ARL,1,45
18,H1-AtTON1B,4098,3,ARL,1,46
18,H1-AtTON1B,1850,3,ARL,1,47
18,H1-AtTON1B,1536,3,ARL,1,48
19,H1-ADN2,447,3,ARL,1,1
19,H1-ADN2,534,3,ARL,1,2
19,H1-ADN2,823,3,ARL,1,3
19,H1-ADN2,1817,3,ARL,1,4
19,H1-ADN2,1172,3,ARL,1,5
19,H1-ADN2,1245,3,ARL,1,6
19,H1-ADN2,1231,3,ARL,1,7
19,H1-ADN2,1709,3,ARL,1,8
19,H1-ADN2,1282,3,ARL,1,9
19,H1-ADN2,1044,3,ARL,1,10
19,H1-ADN2,932,3,ARL,1,11
19,H1-ADN2,1010,3,ARL,1,12
19,H1-ADN2,604,3,ARL,1,13
19,H1-ADN2,580,3,ARL,1,14
19,H1-ADN2,478,3,ARL,1,15
19,H1-ADN2,1072,3,ARL,1,16
19,H1-ADN2,1538,3,ARL,1,17
19,H1-ADN2,791,3,ARL,1,18
19,H1-ADN2,530,3,ARL,1,19
19,H1-ADN2,1517,3,ARL,1,20
19,H1-ADN2,1935,3,ARL,1,21
19,H1-ADN2,1873,3,ARL,1,22
19,H1-ADN2,726,3,ARL,1,23
19,H1-ADN2,1303,3,ARL,1,24
19,H1-ADN2,2777,3,ARL,1,25
19,H1-ADN2,1893,3,ARL,1,26
19,H1-ADN2,1890,3,ARL,1,27
19,H1-ADN2,4237,3,ARL,1,28
19,H1-ADN2,3485,3,ARL,1,29
19,H1-ADN2,2607,3,ARL,1,30
19,H1-ADN2,1482,3,ARL,1,31
19,H1-ADN2,2899,3,ARL,1,32
19,H1-ADN2,3074,3,ARL,1,33
19,H1-ADN2,2171,3,ARL,1,34
19,H1-ADN2,1496,3,ARL,1,35
19,H1-ADN2,1881,3,ARL,1,36
19,H1-ADN2,1501,3,ARL,1,37
19,H1-ADN2,1107,3,ARL,1,38
19,H1-ADN2,1153,3,ARL,1,39
19,H1-ADN2,1336,3,ARL,1,40
19,H1-ADN2,1996,3,ARL,1,41
19,H1-ADN2,1378,3,ARL,1,42
19,H1-ADN2,1369,3,ARL,1,43
19,H1-ADN2,2155,3,ARL,1,44
19,H1-ADN2,2203,3,ARL,1,45
19,H1-ADN2,1204,3,ARL,1,46
19,H1-ADN2,1734,3,ARL,1,47
19,H1-ADN2,1178,3,ARL,1,48
19,H1-ADN2,2084,3,ARL,1,1
19,H1-ADN2,3933,3,ARL,1,2
19,H1-ADN2,2008,3,ARL,1,3
19,H1-ADN2,2928,3,ARL,1,4
19,H1-ADN2,3493,3,ARL,1,5
19,H1-ADN2,2199,3,ARL,1,6
19,H1-ADN2,1698,3,ARL,1,7
19,H1-ADN2,2148,3,ARL,1,8
19,H1-ADN2,2516,3,ARL,1,9
19,H1-ADN2,1831,3,ARL,1,10
19,H1-ADN2,1542,3,ARL,1,11
19,H1-ADN2,2014,3,ARL,1,12
19,H1-ADN2,1446,3,ARL,1,13
19,H1-ADN2,1139,3,ARL,1,14
19,H1-ADN2,1280,3,ARL,1,15
19,H1-ADN2,3965,3,ARL,1,16
19,H1-ADN2,3190,3,ARL,1,17
19,H1-ADN2,1020,3,ARL,1,18
19,H1-ADN2,1464,3,ARL,1,19
19,H1-ADN2,3342,3,ARL,1,20
19,H1-ADN2,1984,3,ARL,1,21
19,H1-ADN2,1031,3,ARL,1,22
19,H1-ADN2,2051,3,ARL,1,23
19,H1-ADN2,1905,3,ARL,1,24
19,H1-ADN2,181,3,ARL,1,25
19,H1-ADN2,301,3,ARL,1,26
19,H1-ADN2,283,3,ARL,1,27
19,H1-ADN2,538,3,ARL,1,28
19,H1-ADN2,1095,3,ARL,1,29
19,H1-ADN2,533,3,ARL,1,30
19,H1-ADN2,406,3,ARL,1,31
19,H1-ADN2,775,3,ARL,1,32
19,H1-ADN2,1124,3,ARL,1,33
19,H1-ADN2,603,3,ARL,1,34
19,H1-ADN2,490,3,ARL,1,35
19,H1-ADN2,554,3,ARL,1,36
19,H1-ADN2,555,3,ARL,1,37
19,H1-ADN2,1694,3,ARL,1,38
19,H1-ADN2,746,3,ARL,1,39
19,H1-ADN2,4139,3,ARL,1,40
19,H1-ADN2,4689,3,ARL,1,41
19,H1-ADN2,864,3,ARL,1,42
19,H1-ADN2,1272,3,ARL,1,43
19,H1-ADN2,3167,3,ARL,1,44
19,H1-ADN2,3724,3,ARL,1,45
19,H1-ADN2,1688,3,ARL,1,46
19,H1-ADN2,2015,3,ARL,1,47
19,H1-ADN2,2128,3,ARL,1,48
20,H1-HsRANBP9,4035,3,ARL,1,1
20,H1-HsRANBP9,5597,3,ARL,1,2
20,H1-HsRANBP9,6305,3,ARL,1,3
20,H1-HsRANBP9,12321,3,ARL,1,4
20,H1-HsRANBP9,11084,3,ARL,1,5
20,H1-HsRANBP9,6892,3,ARL,1,6
20,H1-HsRANBP9,7731,3,ARL,1,7
20,H1-HsRANBP9,13164,3,ARL,1,8
20,H1-HsRANBP9,12585,3,ARL,1,9
20,H1-HsRANBP9,6899,3,ARL,1,10
20,H1-HsRANBP9,8513,3,ARL,1,11
20,H1-HsRANBP9,6878,3,ARL,1,12
20,H1-HsRANBP9,7756,3,ARL,1,13
20,H1-HsRANBP9,7765,3,ARL,1,14
20,H1-HsRANBP9,8402,3,ARL,1,15
20,H1-HsRANBP9,11315,3,ARL,1,16
20,H1-HsRANBP9,9431,3,ARL,1,17
20,H1-HsRANBP9,4436,3,ARL,1,18
20,H1-HsRANBP9,3956,3,ARL,1,19
20,H1-HsRANBP9,8263,3,ARL,1,20
20,H1-HsRANBP9,7949,3,ARL,1,21
20,H1-HsRANBP9,3151,3,ARL,1,22
20,H1-HsRANBP9,3742,3,ARL,1,23
20,H1-HsRANBP9,3505,3,ARL,1,24
20,H1-HsRANBP9,4665,3,ARL,1,25
20,H1-HsRANBP9,2579,3,ARL,1,26
20,H1-HsRANBP9,7026,3,ARL,1,27
20,H1-HsRANBP9,6786,3,ARL,1,28
20,H1-HsRANBP9,5413,3,ARL,1,29
20,H1-HsRANBP9,2407,3,ARL,1,30
20,H1-HsRANBP9,9273,3,ARL,1,31
20,H1-HsRANBP9,11799,3,ARL,1,32
20,H1-HsRANBP9,4801,3,ARL,1,33
20,H1-HsRANBP9,2238,3,ARL,1,34
20,H1-HsRANBP9,5963,3,ARL,1,35
20,H1-HsRANBP9,3862,3,ARL,1,36
20,H1-HsRANBP9,3381,3,ARL,1,37
20,H1-HsRANBP9,4205,3,ARL,1,38
20,H1-HsRANBP9,5140,3,ARL,1,39
20,H1-HsRANBP9,6642,3,ARL,1,40
20,H1-HsRANBP9,6126,3,ARL,1,41
20,H1-HsRANBP9,4276,3,ARL,1,42
20,H1-HsRANBP9,6266,3,ARL,1,43
20,H1-HsRANBP9,7063,3,ARL,1,44
20,H1-HsRANBP9,5178,3,ARL,1,45
20,H1-HsRANBP9,3067,3,ARL,1,46
20,H1-HsRANBP9,3810,3,ARL,1,47
20,H1-HsRANBP9,2770,3,ARL,1,48
20,H1-HsRANBP9,6314,3,ARL,1,1
20,H1-HsRANBP9,4610,3,ARL,1,2
20,H1-HsRANBP9,9600,3,ARL,1,3
20,H1-HsRANBP9,10855,3,ARL,1,4
20,H1-HsRANBP9,8312,3,ARL,1,5
20,H1-HsRANBP9,3662,3,ARL,1,6
20,H1-HsRANBP9,8863,3,ARL,1,7
20,H1-HsRANBP9,9875,3,ARL,1,8
20,H1-HsRANBP9,7722,3,ARL,1,9
20,H1-HsRANBP9,4634,3,ARL,1,10
20,H1-HsRANBP9,6573,3,ARL,1,11
20,H1-HsRANBP9,8349,3,ARL,1,12
20,H1-HsRANBP9,6736,3,ARL,1,13
20,H1-HsRANBP9,6800,3,ARL,1,14
20,H1-HsRANBP9,10678,3,ARL,1,15
20,H1-HsRANBP9,12365,3,ARL,1,16
20,H1-HsRANBP9,6685,3,ARL,1,17
20,H1-HsRANBP9,5590,3,ARL,1,18
20,H1-HsRANBP9,6785,3,ARL,1,19
20,H1-HsRANBP9,9867,3,ARL,1,20
20,H1-HsRANBP9,7453,3,ARL,1,21
20,H1-HsRANBP9,5344,3,ARL,1,22
20,H1-HsRANBP9,6611,3,ARL,1,23
20,H1-HsRANBP9,7684,3,ARL,1,24
20,H1-HsRANBP9,8126,3,ARL,1,25
20,H1-HsRANBP9,6637,3,ARL,1,26
20,H1-HsRANBP9,6514,3,ARL,1,27
20,H1-HsRANBP9,14011,3,ARL,1,28
20,H1-HsRANBP9,14783,3,ARL,1,29
20,H1-HsRANBP9,10466,3,ARL,1,30
20,H1-HsRANBP9,4761,3,ARL,1,31
20,H1-HsRANBP9,7756,3,ARL,1,32
20,H1-HsRANBP9,10115,3,ARL,1,33
20,H1-HsRANBP9,11918,3,ARL,1,34
20,H1-HsRANBP9,5478,3,ARL,1,35
20,H1-HsRANBP9,6237,3,ARL,1,36
20,H1-HsRANBP9,2531,3,ARL,1,37
20,H1-HsRANBP9,3406,3,ARL,1,38
20,H1-HsRANBP9,3890,3,ARL,1,39
20,H1-HsRANBP9,4095,3,ARL,1,40
20,H1-HsRANBP9,4596,3,ARL,1,41
20,H1-HsRANBP9,2977,3,ARL,1,42
20,H1-HsRANBP9,3705,3,ARL,1,43
20,H1-HsRANBP9,3209,3,ARL,1,44
20,H1-HsRANBP9,2726,3,ARL,1,45
20,H1-HsRANBP9,2841,3,ARL,1,46
20,H1-HsRANBP9,3217,3,ARL,1,47
20,H1-HsRANBP9,1968,3,ARL,1,48
21,H1-HsSMU1,11450,3,ARL,1,1
21,H1-HsSMU1,8276,3,ARL,1,2
21,H1-HsSMU1,13634,3,ARL,1,3
21,H1-HsSMU1,17028,3,ARL,1,4
21,H1-HsSMU1,19242,3,ARL,1,5
21,H1-HsSMU1,13023,3,ARL,1,6
21,H1-HsSMU1,10706,3,ARL,1,7
21,H1-HsSMU1,25066,3,ARL,1,8
21,H1-HsSMU1,18087,3,ARL,1,9
21,H1-HsSMU1,6659,3,ARL,1,10
21,H1-HsSMU1,12682,3,ARL,1,11
21,H1-HsSMU1,10196,3,ARL,1,12
21,H1-HsSMU1,4181,3,ARL,1,13
21,H1-HsSMU1,6440,3,ARL,1,14
21,H1-HsSMU1,3296,3,ARL,1,15
21,H1-HsSMU1,3697,3,ARL,1,16
21,H1-HsSMU1,2331,3,ARL,1,17
21,H1-HsSMU1,4301,3,ARL,1,18
21,H1-HsSMU1,6364,3,ARL,1,19
21,H1-HsSMU1,3450,3,ARL,1,20
21,H1-HsSMU1,1387,3,ARL,1,21
21,H1-HsSMU1,5213,3,ARL,1,22
21,H1-HsSMU1,5148,3,ARL,1,23
21,H1-HsSMU1,5775,3,ARL,1,24
21,H1-HsSMU1,3418,3,ARL,1,25
21,H1-HsSMU1,1962,3,ARL,1,26
21,H1-HsSMU1,2852,3,ARL,1,27
21,H1-HsSMU1,4839,3,ARL,1,28
21,H1-HsSMU1,2503,3,ARL,1,29
21,H1-HsSMU1,2266,3,ARL,1,30
21,H1-HsSMU1,2127,3,ARL,1,31
21,H1-HsSMU1,4273,3,ARL,1,32
21,H1-HsSMU1,1099,3,ARL,1,33
21,H1-HsSMU1,592,3,ARL,1,34
21,H1-HsSMU1,624,3,ARL,1,35
21,H1-HsSMU1,451,3,ARL,1,36
21,H1-HsSMU1,7953,3,ARL,1,37
21,H1-HsSMU1,8873,3,ARL,1,38
21,H1-HsSMU1,7546,3,ARL,1,39
21,H1-HsSMU1,11995,3,ARL,1,40
21,H1-HsSMU1,8830,3,ARL,1,41
21,H1-HsSMU1,9372,3,ARL,1,42
21,H1-HsSMU1,6840,3,ARL,1,43
21,H1-HsSMU1,10982,3,ARL,1,44
21,H1-HsSMU1,5722,3,ARL,1,45
21,H1-HsSMU1,8118,3,ARL,1,46
21,H1-HsSMU1,8379,3,ARL,1,47
21,H1-HsSMU1,7934,3,ARL,1,48
21,H1-HsSMU1,807,3,ARL,1,1
21,H1-HsSMU1,1555,3,ARL,1,2
21,H1-HsSMU1,3591,3,ARL,1,3
21,H1-HsSMU1,6618,3,ARL,1,4
21,H1-HsSMU1,3911,3,ARL,1,5
21,H1-HsSMU1,1708,3,ARL,1,6
21,H1-HsSMU1,7749,3,ARL,1,7
